company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,id
/company/conceivium-business-solutions,Conceivium Business Solutions,,CAN,,Toronto,"Toronto, Ontario",/company/fixmo,Fixmo,security,CAN,,Toronto,Toronto,4/27/11,2011-04,2011-Q2,2011.0,,USD,1491
/company/concerro,Concerro,enterprise,USA,CA,San Diego,San Diego,/company/api-healthcare,API Healthcare,biotech,USA,WI,Milwaukee,Hartford,2/8/12,2012-02,2012-Q1,2012.0,,USD,1492
/company/conchango,Conchango,,GBR,,Egham,Egham,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,4/1/08,2008-04,2008-Q2,2008.0,,USD,1493
/company/concordia,Concordia Medical,biotech,USA,RI,Warwick,Warwick,/company/biomedical-structures,Biomedical Structures,biotech,USA,RI,Warwick,Warwick,3/15/11,2011-03,2011-Q1,2011.0,,USD,1494
/company/concrete-loop,Concrete Loop,games_video,,,unknown,,/company/spin-media,SpinMedia,music,USA,CA,Los Angeles,Hollywood,6/1/10,2010-06,2010-Q2,2010.0,,USD,1495
/company/concuity,Concuity,software,USA,IL,Chicago,Vernon Hills,/company/the-advisory-board-company,The Advisory Board Company,biotech,USA,DC,Washington DC,Washington,3/1/10,2010-03,2010-Q1,2010.0,,USD,1496
/company/condodomain,CondoDomain,real_estate,USA,NY,New York,New York,/company/better-homes-realty,Better Homes Realty,,,,unknown,,8/3/12,2012-08,2012-Q3,2012.0,,USD,1497
/company/conduitlabs,Conduit Labs,games_video,USA,MA,Boston,Cambridge,/company/zynga,Zynga,games_video,USA,CA,SF Bay,San Francisco,8/17/10,2010-08,2010-Q3,2010.0,,USD,1498
/company/cone,Cone,,USA,MA,Boston,Boston,/company/omnicom-group,Omnicom Group,,USA,NY,New York,New York,12/1/99,1999-12,1999-Q4,1999.0,,USD,1499
/company/conferenceplus,ConferencePlus,public_relations,USA,IL,Chicago,Schaumburg,/company/arkadin,Arkadin,enterprise,USA,NY,New York,New York,12/21/11,2011-12,2011-Q4,2011.0,,USD,1500
/company/configuresoft,Configuresoft,enterprise,,,unknown,,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,5/27/09,2009-05,2009-Q2,2009.0,,USD,1501
/company/confio-software,Confio Software,software,USA,CO,Denver,Boulder,/company/solarwinds,SolarWinds,software,USA,TX,Austin,Austin,10/7/13,2013-10,2013-Q4,2013.0,103000000.0,USD,1502
/company/confirma,Confirma,biotech,USA,WA,Seattle,Bellevue,/company/merge-healthcare,Merge Healthcare,biotech,USA,WI,Milwaukee,Milwaukee,8/7/09,2009-08,2009-Q3,2009.0,,USD,1503
/company/confluence-solar,Confluence Solar,cleantech,USA,MO,Saint Louis,Hazelwood,/company/gt-advanced-technologies,GT Advanced Technologies,cleantech,USA,NH,Merrimack,Merrimack,8/25/11,2011-08,2011-Q3,2011.0,,USD,1504
/company/conformative-systems,Conformative Systems,,USA,TX,Austin,Austin,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,2/8/06,2006-02,2006-Q1,2006.0,,USD,1505
/company/conformia-software,Conformia Software,software,USA,CA,SF Bay,Sunnyvale,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,6/17/09,2009-06,2009-Q2,2009.0,,USD,1506
/company/conformix,Conformix,security,USA,AZ,Phoenix,scottsdale,/company/oxford-consulting,Oxford Consulting,consulting,USA,OH,Columbus,Westerville,1/7/09,2009-01,2009-Q1,2009.0,,USD,1507
/company/confronte-com,Confronte.com,ecommerce,ARG,,Buenos Aires,Buenos Aires,/company/clarin-group,Clarin Group,,,,unknown,,1/1/08,2008-01,2008-Q1,2008.0,,USD,1508
/company/congressional-quarterly,Congressional Quarterly,web,,,unknown,,/company/the-economist-group,The Economist Group,web,USA,CA,Los Angeles,Los Angeles,7/30/09,2009-07,2009-Q3,2009.0,100000000.0,USD,1509
/company/connect-tv,Connect TV,,,,unknown,,/company/arqiva,Arqiva,,GBR,,London,Winchester,9/6/12,2012-09,2012-Q3,2012.0,,USD,1510
/company/connect3-systems,Connect3 Systems,advertising,USA,CA,Los Angeles,Cerritos,/company/demandtec,DemandTec,software,USA,CA,SF Bay,San Carlos,2/25/09,2009-02,2009-Q1,2009.0,13450000.0,USD,1511
/company/connectedventures,Connected Ventures,games_video,USA,NY,New York,New York,/company/iac,IAC,news,USA,NY,New York,New York,8/15/06,2006-08,2006-Q3,2006.0,,USD,1512
/company/connecteffects,ConnectEffects,,,,unknown,,/company/b2b-sales-generation,B2B Sales Generation,advertising,USA,TX,Houston,Houston,12/4/11,2011-12,2011-Q4,2011.0,2840000.0,USD,1513
/company/connection-engine,Connection Engine,,USA,CO,Denver,Boulder,/company/datalogix,Datalogix,advertising,USA,CO,Denver,Westminster,9/5/12,2012-09,2012-Q3,2012.0,,USD,1514
/company/connectix,Connectix,software,,,unknown,,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,2/19/03,2003-02,2003-Q1,2003.0,,USD,1515
/company/connectone-bank,ConnectOne Bank,finance,USA,NJ,TBD,"Englewood Cliffs,",/company/center-bancorp,Center Bancorp,finance,USA,NJ,New Jersey - Other,,1/21/14,2014-01,2014-Q1,2014.0,243000000.0,USD,1516
/company/consera-software,Consera Software,software,USA,WA,Seattle,Bellevue,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,2/16/04,2004-02,2004-Q1,2004.0,,USD,1517
/company/consolidated-graphics,Consolidated Graphics,enterprise,USA,TX,Houston,Houston,/company/rr-donnelley,RR Donnelley,enterprise,USA,IL,Chicago,Chicago,10/24/13,2013-10,2013-Q4,2013.0,620000000.0,USD,1518
/company/constitution-medical-investors-2,Constitution Medical Investors,biotech,USA,MA,Boston,Boston,/company/roche-diagnostics,Roche Diagnostics,biotech,CHE,,Basel,Basel,7/2/13,2013-07,2013-Q3,2013.0,220000000.0,USD,1519
/company/constructiewerkhuizen-g-verbruggen,Constructiewerkhuizen G. Verbruggen,other,BEL,,Temse,Temse,/company/nordson,Nordson,other,USA,OH,Cleveland,Westlake,6/27/11,2011-06,2011-Q2,2011.0,,USD,1520
/company/construia,Construia,mobile,TUR,,unknown,"Ali Nihat Tarlan Cd. 99/12 Icerenkoy, Istanbu",/company/telenity,Telenity,software,USA,CT,New York,Monroe,2/12/10,2010-02,2010-Q1,2010.0,,USD,1521
/company/consul-risk-management-international,Consul risk management international,,NLD,,Delft,Delft,/company/ibm,IBM,software,USA,NY,New York,Armonk,1/24/07,2007-01,2007-Q1,2007.0,,USD,1522
/company/consult-a-doctor,Consult A Doctor,health,USA,FL,Miami,Miami Beach,/company/teladoc,Teladoc,health,USA,TX,Dallas,Dallas,9/4/13,2013-09,2013-Q3,2013.0,,USD,1523
/company/consumer-search-hk,Consumer Search HK,search,HKG,,Hong Kong - Other,,/company/intage,INTAGE,web,JPN,,Tokyo,Tokyo,5/16/13,2013-05,2013-Q2,2013.0,,USD,1524
/company/consumers-software,Consumers Software,,,,unknown,,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,3/31/91,1991-03,1991-Q1,1991.0,,USD,1525
/company/contact-one,Contact One,,USA,TX,Austin,Austin,/company/intrado,Intrado,,USA,CO,Longmont,Longmont,6/15/11,2011-06,2011-Q2,2011.0,,USD,1526
/company/contemporary-computer-services,Contemporary Computer Services,software,USA,NY,Bohemia,Bohemia,/company/qsgi,QSGI,software,USA,FL,Palm Beach,Palm Beach,12/23/08,2008-12,2008-Q4,2008.0,15040000.0,USD,1527
/company/contentguard,ContentGuard,software,USA,CA,Los Angeles,El Segundo,/company/pendrell-corporation,Pendrell Corporation,enterprise,USA,WA,Seattle,Kirkland,9/28/11,2011-09,2011-Q3,2011.0,,USD,1528
/company/contentnext-media,ContentNext Media,web,USA,NY,New York,New York,/company/guardian-media-group,Guardian Media Group,other,GBR,,London,London,1/14/10,2010-01,2010-Q1,2010.0,12500000.0,USD,1529
/company/context-optional,Context Optional,other,USA,CA,SF Bay,San Francisco,/company/efficient-frontier,Efficient Frontier,advertising,USA,CA,SF Bay,Sunnyvale,5/4/11,2011-05,2011-Q2,2011.0,50000000.0,USD,1530
/company/contigo-financial,Contigo Financial,finance,USA,TN,Nashville,Nashville,/company/emerge-financial-wellness,Emerge Financial Wellness,other,USA,TN,Nashville,Nashville,7/1/13,2013-07,2013-Q3,2013.0,,USD,1531
/company/continuity-integrators,Continuity Integrators,software,,,unknown,,/company/continuity-engine,Continuity Engine,software,USA,CT,New Haven,New Haven,9/23/08,2008-09,2008-Q3,2008.0,,USD,1532
/company/continuum-management-services,Continuum Management Services,,,,unknown,,/company/crt-medical-systems,CRT Medical Systems,consulting,USA,MI,Detroit,Novi,12/1/11,2011-12,2011-Q4,2011.0,,USD,1533
/company/control-solutions,Control Solutions,other,USA,MA,Boston,Bedford,/company/bluestone-energy,Bluestone Energy,cleantech,USA,MA,Boston,Norwell,3/27/09,2009-03,2009-Q1,2009.0,,USD,1534
/company/controlpath,ControlPath,software,USA,CO,Denver,Englewood,/company/trustwave,Trustwave Holdings,software,USA,IL,Chicago,Chicago,8/27/08,2008-08,2008-Q3,2008.0,,USD,1535
/company/conveneer,Conveneer,mobile,SWE,,Lund,Lund,/company/mblox,mBlox,mobile,GBR,,London,London,10/1/10,2010-10,2010-Q4,2010.0,,USD,1536
/company/convergent-bioscience,Convergent Bioscience,,CAN,,Toronto,"Toronto, ON",/company/cell-biosciences,CellBiosciences,biotech,USA,CA,SF Bay,Santa Clara,10/15/10,2010-10,2010-Q4,2010.0,12000000.0,USD,1537
/company/convergent-media-systems,Convergent Media Systems,other,USA,GA,Atlanta,Alpharetta,/company/sony,Sony Corp,hardware,USA,CA,San Diego,San Diego,1/28/10,2010-01,2010-Q1,2010.0,,USD,1538
/company/conversational-computing,Conversational Computing,software,USA,WA,Seattle,Redmond,/company/here-enterprises,Here Enterprises,software,CAN,,Coquitlam,"Coquitlam, BC",8/1/08,2008-08,2008-Q3,2008.0,4200000.0,USD,1539
/company/converteam,Converteam,cleantech,FRA,,Paris,Massy,/company/general-electric,General Electric,other,USA,CT,Fairfield,Fairfield,3/29/11,2011-03,2011-Q1,2011.0,3200000000.0,USD,1540
/company/convertec,ConverTec,mobile,CAN,,Burlington ON,Burlington ON,/company/komutel,Komutel,mobile,CAN,,Quebec,Quebec,12/19/09,2009-12,2009-Q4,2009.0,,USD,1541
/company/convex-computer,Convex Computer,,USA,TX,Dallas,Richardson,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,9/21/95,1995-09,1995-Q3,1995.0,,USD,1542
/company/coon-engineering,Coon Engineering,,USA,OK,Oklahoma City,Oklahoma City,/company/huitt-zollars,Huitt-Zollars,,USA,TX,Dallas,Dallas,10/10/12,2012-10,2012-Q4,2012.0,,USD,1543
/company/copan-systems,Copan Systems,analytics,USA,CO,Longmont,Longmont,/company/sgi,SGI,hardware,USA,CA,SF Bay,Fremont,2/23/10,2010-02,2010-Q1,2010.0,2000000.0,USD,1544
/company/copernic,Copernic,software,CAN,,Qu��bec,Qu��bec,/company/harris-computer-systems,Harris Computer Systems,software,CAN,,Ontario,Ontario,11/4/10,2010-11,2010-Q4,2010.0,,USD,1545
/company/copifax,Copifax,,GBR,,Burnley,Burnley,/company/sharp-business-systems,Sharp Business Systems,cleantech,GBR,,United Kingdom - Other,,7/8/13,2013-07,2013-Q3,2013.0,,USD,1546
/company/copiun,Copiun,software,USA,MA,Boston,Marlborough,/company/good-technology,Good Technology,mobile,USA,CA,SF Bay,Sunnyvale,9/5/12,2012-09,2012-Q3,2012.0,,USD,1547
/company/copperegg-corporation,CopperEgg Corporation,enterprise,USA,TX,Austin,Austin,/company/idera,Idera,software,USA,TX,Houston,Houston,7/9/13,2013-07,2013-Q3,2013.0,,USD,1548
/company/coppergate-communications,CopperGate Communications,semiconductor,ISR,,Tel Aviv,Tel Aviv,/company/sigma,Sigma Designs,semiconductor,,,unknown,,11/12/09,2009-11,2009-Q4,2009.0,,USD,1549
/company/coradiant,Coradiant,software,USA,MA,Boston,Lexington,/company/bmc-software,BMC Software,software,USA,TX,Houston,Houston,4/28/11,2011-04,2011-Q2,2011.0,,USD,1550
/company/coral8,Coral8,software,USA,CA,SF Bay,Mountain View,/company/aleri,Aleri,software,USA,IL,Chicago,Chicago,3/10/09,2009-03,2009-Q1,2009.0,,USD,1551
/company/coram-specialty-infusion,Coram Specialty Infusion,,USA,CO,Denver,Denver,/company/cvs-caremark,CVS Caremark,biotech,USA,RI,Woonsocket,Woonsocket,11/27/13,2013-11,2013-Q4,2013.0,2100000000.0,USD,1552
/company/corbett-life-science,Corbett Life Science,biotech,AUS,,Sydney,Sydney,/company/qiagen,Qiagen,biotech,NLD,,Venlo,Venlo,7/1/08,2008-07,2008-Q3,2008.0,135430000.0,USD,1553
/company/core-mobility,Core Mobility,software,USA,CA,SF Bay,Mountain View,/company/smith-micro-software,Smith Micro Software,software,USA,,United States - Other,,9/10/09,2009-09,2009-Q3,2009.0,20230000.0,USD,1554
/company/core-technology-services,CORE Technology Services,,USA,SC,Fort Mill,Fort Mill,/company/insight-integrated-systems,Insight Integrated Systems,,,,unknown,,9/27/10,2010-09,2010-Q3,2010.0,,USD,1555
/company/corematrix-systems,CoreMatrix Systems,consulting,USA,NJ,Red Bank,Red Bank,/company/perficient,Perficient,consulting,USA,TX,Austin,Austin,10/14/13,2013-10,2013-Q4,2013.0,21500000.0,USD,1556
/company/coremetrics,Coremetrics,advertising,USA,CA,SF Bay,San Mateo,/company/ibm,IBM,software,USA,NY,New York,Armonk,6/15/10,2010-06,2010-Q2,2010.0,,USD,1557
/company/corente,Corente,software,USA,NJ,TBD,Bernardsville,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,1/7/14,2014-01,2014-Q1,2014.0,,USD,1558
/company/coreobjects-software,CoreObjects Software,,USA,CA,Los Angeles,Los Angeles,/company/symphony-services,Symphony Services,software,USA,CA,SF Bay,Palo Alto,9/8/10,2010-09,2010-Q3,2010.0,,USD,1559
/company/coresonic,Coresonic,hardware,SWE,,Link�_ping,Link�_ping,/company/mediatek,MediaTek,semiconductor,TWN,,Hsinchu City,Hsinchu City,4/10/12,2012-04,2012-Q2,2012.0,,USD,1560
/company/corestreet,CoreStreet,software,USA,MA,Boston,Cambridge,/company/actividentity,ActivIdentity,enterprise,USA,CA,SF Bay,Fremont,12/15/09,2009-12,2009-Q4,2009.0,20000000.0,USD,1561
/company/coretec,Coretec,other,CAN,,Toronto,"Toronto, ON",/company/ddi,DDi,hardware,USA,CA,Los Angeles,Anaheim,11/24/09,2009-11,2009-Q4,2009.0,23500000.0,USD,1562
/company/coretrace,CoreTrace,security,USA,TX,Austin,Austin,/company/lumension,Lumension,software,USA,AZ,Phoenix,Scottsdale,11/6/12,2012-11,2012-Q4,2012.0,,USD,1563
/company/cornerstone-brands,Cornerstone Brands,,USA,OH,Cincinnati,West Chester,/company/iac,IAC,news,USA,NY,New York,New York,4/1/05,2005-04,2005-Q2,2005.0,,USD,1564
/company/cornerstone-records-management,Cornerstone Records Management,software,USA,MD,Washington DC,Elkridge,/company/iron-mountain,Iron Mountain,security,USA,MA,Boston,Boston,10/18/13,2013-10,2013-Q4,2013.0,191000000.0,USD,1565
/company/corollary,Corollary,,,,unknown,,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,9/30/97,1997-09,1997-Q3,1997.0,,USD,1566
/company/corporate-lodging-consultants,Corporate Lodging Consultants,,USA,KS,Wichita,Wichita,/company/fleetcor-technologies,FleetCor Technologies,finance,USA,GA,Atlanta,Norcross,4/1/09,2009-04,2009-Q2,2009.0,,USD,1567
/company/corporatepay,CorporatePay,,GBR,,London,London,/company/wright-express,Wright Express,,,,unknown,,5/11/12,2012-05,2012-Q2,2012.0,,USD,1568
/company/correvio,Correvio,biotech,CHE,,TBD,1201 Geneva,/company/cardiome-pharma,Cardiome Pharma,biotech,CAN,,Vancouver,"Vancouver, B.C.",11/19/13,2013-11,2013-Q4,2013.0,12000000.0,USD,1569
/company/cort-business-services-corporation,CORT Business Services Corporation,,,,unknown,,/company/berkshire-hathaway-corp,Berkshire Hathaway Corp.,,USA,NE,Omaha,Omaha,1/1/00,2000-01,2000-Q1,2000.0,,USD,1570
/company/corthera,Corthera,biotech,USA,CA,SF Bay,San Carlos,/company/novartis,Novartis,biotech,CHE,,Basel,Basel,12/23/09,2009-12,2009-Q4,2009.0,620000000.0,USD,1571
/company/corticon-technologies,Corticon Technologies,,USA,CA,SF Bay,Redwood City,/company/progress-software,Progress Software,software,USA,MA,Boston,Bedford,12/5/11,2011-12,2011-Q4,2011.0,,USD,1572
/company/corzen,Corzen,,USA,NY,New York,New York,/company/wanted-technologies,WANTED Technologies,analytics,USA,NY,New York,New York,7/1/07,2007-07,2007-Q3,2007.0,3000000.0,USD,1573
/company/cosmic-solutions,Cosmic Solutions,software,GBR,,United Kingdom - Other,,/company/aldata-solution,Aldata Solution,,FIN,,Vantaa,Vantaa,5/6/10,2010-05,2010-Q2,2010.0,3000000.0,GBP,1574
/company/coss-development,COSS Development,,,,unknown,,/company/internet-pipeline,iPipeline,software,USA,PA,Philadelphia,Exton,7/22/08,2008-07,2008-Q3,2008.0,,USD,1575
/company/costa,Costa,web,,,unknown,,/company/essilor,Essilor,hardware,FRA,,TBD,Charenton-le-Pon,11/8/13,2013-11,2013-Q4,2013.0,270000000.0,USD,1576
/company/cotendo,Cotendo,software,USA,CA,SF Bay,Sunnyvale,/company/akamai-technologies,Akamai Technologies,enterprise,USA,MA,Boston,Cambridge,11/27/11,2011-11,2011-Q4,2011.0,268000000.0,USD,1577
/company/cottonseed-clothing-company,Cottonseed Clothing Company,,,,unknown,,/company/wittlebee,Wittlebee,fashion,USA,CA,Los Angeles,Culver City,8/29/12,2012-08,2012-Q3,2012.0,,USD,1578
/company/coulbourn-instruments,Coulbourn Instruments,other,,,unknown,,/company/harvard-bioscience,Harvard Bioscience,biotech,USA,MA,Boston,Holliston,8/23/10,2010-08,2010-Q3,2010.0,,USD,1579
/company/counterstorm,CounterStorm,security,USA,NY,New York,New York,/company/trusted-computer-solutions,Trusted Computer Solutions,network_hosting,USA,VA,Washington DC,Herndon,9/5/08,2008-09,2008-Q3,2008.0,,USD,1580
/company/county-scans,County Scans,,,,unknown,,/company/drillinginfo,Drillinginfo,analytics,USA,TX,Austin,Austin,7/12/12,2012-07,2012-Q3,2012.0,,USD,1581
/company/couponstar,Couponstar,,,,unknown,,/company/coupons-com,Coupons.com,web,USA,CA,SF Bay,Mountain View,10/12/11,2011-10,2011-Q4,2011.0,,USD,1582
/company/courserank,CourseRank,other,,,unknown,,/company/chegg,Chegg,education,USA,CA,SF Bay,Santa Clara,8/18/10,2010-08,2010-Q3,2010.0,,USD,1583
/company/covad-communications,Covad Communications,public_relations,USA,CA,SF Bay,San Jose,/company/platinum-equity-llc,Platinum Equity,other,USA,CA,Los Angeles,Beverly Hills,10/31/07,2007-10,2007-Q4,2007.0,417000000.0,USD,1584
/company/cove,Cove,,,,unknown,,/company/dropbox,Dropbox,software,USA,CA,SF Bay,San Francisco,2/27/12,2012-02,2012-Q1,2012.0,,USD,1585
/company/covelight-systems,Covelight Systems,,,,unknown,,/company/radware,Radware,,USA,NJ,Mahwah,Mahwah,4/1/07,2007-04,2007-Q2,2007.0,,USD,1586
/company/coveritlive,CoverItLive,web,USA,TX,Austin,Austin,/company/demandmedia,Demand Media,news,USA,CA,Los Angeles,Santa Monica,3/3/11,2011-03,2011-Q1,2011.0,,USD,1587
/company/covista,Covista,,,,unknown,,/company/birch-communications,Birch Communications,network_hosting,USA,GA,Atlanta,Atlanta,3/25/13,2013-03,2013-Q1,2013.0,,USD,1588
/company/cox-instruments,Cox Instruments,,USA,AZ,Phoenix,Scottsdale,/company/badger-meter,Badger Meter,,USA,WI,Milwaukee,Milwaukee,4/5/10,2010-04,2010-Q2,2010.0,5400000.0,USD,1589
/company/cp-secure,CP Secure,public_relations,USA,CA,SF Bay,Cupertino,/company/netgear-inc,NETGEAR,hardware,USA,CA,SF Bay,San Jose,9/22/08,2008-09,2008-Q3,2008.0,17500000.0,USD,1590
/company/cpex-pharmaceuticals,CPEX Pharmaceuticals,biotech,USA,NH,Exeter,Exeter,/company/fcb-i-holdings,FCB I Holdings,,,,unknown,,1/4/11,2011-01,2011-Q1,2011.0,,USD,1591
/company/cpower,CPower,cleantech,USA,NY,New York,New York,/company/constellation-energy,Constellation Energy,,USA,MD,Baltimore,Baltimore,9/19/10,2010-09,2010-Q3,2010.0,78000000.0,USD,1592
/company/cr-software,CR Software,software,USA,VA,Washington DC,Fairfax,/company/fair-isaac-corporation,FICO (Fair Isaac Corporation),software,USA,MN,Minneapolis,Minneapolis,11/26/12,2012-11,2012-Q4,2012.0,,USD,1593
/company/cramster,Cramster,web,USA,CA,Los Angeles,Pasadena,/company/chegg,Chegg,education,USA,CA,SF Bay,Santa Clara,12/8/10,2010-12,2010-Q4,2010.0,,USD,1594
/company/crashinaustin,CrashInAustin,,,,unknown,,/company/private,Private,,,,unknown,,10/12/12,2012-10,2012-Q4,2012.0,1100000.0,USD,1595
/company/crashpadder,Crashpadder,web,,,unknown,,/company/airbnb,Airbnb,travel,USA,CA,SF Bay,San Francisco,3/20/12,2012-03,2012-Q1,2012.0,,USD,1596
/company/creaform,Creaform,hardware,CAN,,TBD,"L_vis,Qu_bec",/company/ametek,AMETEK,,USA,PA,Philadelphia,Paoli,11/6/13,2013-11,2013-Q4,2013.0,120000000.0,USD,1597
/company/creative-bubble,Creative Bubble,advertising,USA,NY,New York,New York,/company/definition6,Definition 6,public_relations,USA,GA,Atlanta,Atlanta,8/28/09,2009-08,2009-Q3,2009.0,,USD,1598
/company/creative-presentations,Creative Presentations,games_video,USA,LA,New Orleans,Metairie,/company/integrated-av-systems,Integrated AV Systems,hardware,USA,TX,Houston,Houston,10/22/08,2008-10,2008-Q4,2008.0,,USD,1599
/company/creative-web-solution,Creative Web Solution,,,,unknown,,/company/mi-dynamics,MI Dynamics,software,PAK,,Karachi,Karachi,2/5/13,2013-02,2013-Q1,2013.0,250000.0,USD,1600
/company/credant-technologies,CREDANT Technologies,security,USA,TX,Dallas,Addison,/company/dell,Dell,hardware,USA,TX,Austin,Round Rock,12/19/12,2012-12,2012-Q4,2012.0,,USD,1601
/company/crescendo-networks,Crescendo Networks,network_hosting,ISR,,Or Yehuda,Or-Yehuda,/company/f5-networks,F5 Networks,other,USA,WA,Seattle,Seattle,8/15/11,2011-08,2011-Q3,2011.0,,USD,1602
/company/criterion-software-group,Criterion Software Group,,GBR,,London,Guildford,/company/electronicarts,Electronic Arts,games_video,USA,WA,SF Bay,Redwood City,7/28/04,2004-07,2004-Q3,2004.0,,USD,1603
